repayment_id,transaction_id,customer_id,installment_number,installment_due_date,installment_amount,actual_payment_date,actual_payment_amount
RPY_00000299,TXN_00000102,CUST_001823,3,2024-05-30,16.52,,
RPY_00000300,TXN_00000102,CUST_001823,4,2024-06-29,16.52,2024-06-27,16.52
RPY_00000301,TXN_00000103,CUST_002865,1,2024-03-11,199.01,2024-03-11,199.01
RPY_00000302,TXN_00000103,CUST_002865,2,2024-04-10,199.01,,
RPY_00000303,TXN_00000103,CUST_002865,3,2024-05-10,199.01,2024-05-10,199.01
RPY_00000304,TXN_00000104,CUST_001827,1,2024-02-27,16.67,2024-02-25,16.67
RPY_00000305,TXN_00000104,CUST_001827,2,2024-03-28,16.67,2024-03-28,16.67
RPY_00000306,TXN_00000104,CUST_001827,3,2024-04-27,16.67,2024-04-27,16.67
RPY_00000307,TXN_00000105,CUST_002690,1,2024-02-14,12.56,2024-02-12,12.56
RPY_00000308,TXN_00000105,CUST_002690,2,2024-03-15,12.56,2024-03-14,12.56
RPY_00000309,TXN_00000105,CUST_002690,3,2024-04-14,12.56,2024-04-14,12.56
RPY_00000310,TXN_00000105,CUST_002690,4,2024-05-14,12.56,2024-05-19,13.19
RPY_00000311,TXN_00000106,CUST_002877,1,2024-03-19,12.5,2024-03-17,12.5
RPY_00000312,TXN_00000106,CUST_002877,2,2024-04-18,12.5,2024-04-18,12.5
RPY_00000313,TXN_00000106,CUST_002877,3,2024-05-18,12.5,2024-05-17,12.5
RPY_00000314,TXN_00000106,CUST_002877,4,2024-06-17,12.5,2024-06-17,12.5
RPY_00000315,TXN_00000108,CUST_001463,1,2024-02-06,301.43,2024-02-06,301.43
RPY_00000316,TXN_00000108,CUST_001463,2,2024-03-07,301.43,2024-03-07,301.43
RPY_00000317,TXN_00000108,CUST_001463,3,2024-04-06,301.43,2024-04-06,301.43
RPY_00000318,TXN_00000109,CUST_004888,1,2024-02-08,22.98,2024-02-08,22.98
RPY_00000319,TXN_00000109,CUST_004888,2,2024-03-09,22.98,2024-03-07,22.98
RPY_00000320,TXN_00000109,CUST_004888,3,2024-04-08,22.98,2024-04-06,22.98
RPY_00000321,TXN_00000109,CUST_004888,4,2024-05-08,22.98,,
RPY_00000322,TXN_00000110,CUST_003575,1,2024-06-01,68.42,2024-06-01,68.42
RPY_00000323,TXN_00000110,CUST_003575,2,2024-07-01,68.42,2024-06-29,68.42
RPY_00000324,TXN_00000110,CUST_003575,3,2024-07-31,68.42,2024-07-31,68.42
RPY_00000325,TXN_00000111,CUST_004724,1,2024-05-20,140.95,2024-05-18,140.95
RPY_00000326,TXN_00000111,CUST_004724,2,2024-06-19,140.95,2024-06-25,148.0
RPY_00000327,TXN_00000111,CUST_004724,3,2024-07-19,140.95,2024-07-18,140.95
RPY_00000328,TXN_00000112,CUST_000014,1,2024-01-17,91.34,2024-01-17,91.34
RPY_00000329,TXN_00000112,CUST_000014,2,2024-02-16,91.34,2024-02-16,91.34
RPY_00000330,TXN_00000112,CUST_000014,3,2024-03-17,91.34,2024-03-16,91.34
RPY_00000331,TXN_00000113,CUST_001615,1,2024-04-12,165.57,2024-04-10,165.57
RPY_00000332,TXN_00000113,CUST_001615,2,2024-05-12,165.57,2024-05-10,165.57
RPY_00000333,TXN_00000113,CUST_001615,3,2024-06-11,165.57,2024-06-11,165.57
RPY_00000334,TXN_00000114,CUST_002572,1,2024-02-17,12.5,2024-02-17,12.5
RPY_00000335,TXN_00000114,CUST_002572,2,2024-03-18,12.5,2024-03-18,12.5
RPY_00000336,TXN_00000114,CUST_002572,3,2024-04-17,12.5,2024-04-16,12.5
RPY_00000337,TXN_00000114,CUST_002572,4,2024-05-17,12.5,2024-05-16,12.5
RPY_00000338,TXN_00000115,CUST_004155,1,2024-03-11,126.9,2024-03-10,126.9
RPY_00000339,TXN_00000115,CUST_004155,2,2024-04-10,126.9,2024-04-09,126.9
RPY_00000340,TXN_00000115,CUST_004155,3,2024-05-10,126.9,2024-05-10,126.9
RPY_00000341,TXN_00000116,CUST_003297,1,2024-03-29,48.66,2024-03-29,48.66
RPY_00000342,TXN_00000116,CUST_003297,2,2024-04-28,48.66,2024-04-28,48.66
RPY_00000343,TXN_00000116,CUST_003297,3,2024-05-28,48.66,2024-05-26,48.66
RPY_00000344,TXN_00000116,CUST_003297,4,2024-06-27,48.66,,
RPY_00000345,TXN_00000117,CUST_001572,1,2024-05-03,18.18,2024-05-02,18.18
RPY_00000346,TXN_00000117,CUST_001572,2,2024-06-02,18.18,2024-06-01,18.18
RPY_00000347,TXN_00000117,CUST_001572,3,2024-07-02,18.18,2024-07-01,18.18
RPY_00000348,TXN_00000117,CUST_001572,4,2024-08-01,18.18,2024-07-30,18.18
RPY_00000349,TXN_00000118,CUST_004663,1,2024-01-19,49.59,2024-01-19,49.59
RPY_00000350,TXN_00000118,CUST_004663,2,2024-02-18,49.59,2024-02-17,49.59
RPY_00000351,TXN_00000118,CUST_004663,3,2024-03-19,49.59,2024-03-17,49.59
RPY_00000352,TXN_00000118,CUST_004663,4,2024-04-18,49.59,2024-04-17,49.59
RPY_00000353,TXN_00000120,CUST_004970,1,2024-03-04,75.28,2024-03-04,75.28
RPY_00000354,TXN_00000120,CUST_004970,2,2024-04-03,75.28,2024-04-01,75.28
RPY_00000355,TXN_00000120,CUST_004970,3,2024-05-03,75.28,2024-05-12,79.04
RPY_00000356,TXN_00000120,CUST_004970,4,2024-06-02,75.28,2024-06-01,75.28
RPY_00000357,TXN_00000121,CUST_003623,1,2024-04-17,17.33,2024-04-17,17.33
RPY_00000358,TXN_00000121,CUST_003623,2,2024-05-17,17.33,2024-05-17,17.33
RPY_00000359,TXN_00000121,CUST_003623,3,2024-06-16,17.33,2024-06-15,17.33
RPY_00000360,TXN_00000121,CUST_003623,4,2024-07-16,17.33,2024-07-15,17.33
RPY_00000361,TXN_00000122,CUST_001391,1,2024-03-10,39.48,2024-03-10,39.48
RPY_00000362,TXN_00000122,CUST_001391,2,2024-04-09,39.48,2024-04-15,41.45
RPY_00000363,TXN_00000122,CUST_001391,3,2024-05-09,39.48,2024-05-22,41.45
RPY_00000364,TXN_00000122,CUST_001391,4,2024-06-08,39.48,2024-06-08,39.48
RPY_00000365,TXN_00000123,CUST_002746,1,2024-04-22,26.61,2024-04-21,26.61
RPY_00000366,TXN_00000123,CUST_002746,2,2024-05-22,26.61,2024-05-21,26.61
RPY_00000367,TXN_00000123,CUST_002746,3,2024-06-21,26.61,,
RPY_00000368,TXN_00000123,CUST_002746,4,2024-07-21,26.61,2024-07-22,27.94
RPY_00000369,TXN_00000124,CUST_002543,1,2024-02-20,31.69,2024-02-21,33.27
RPY_00000370,TXN_00000124,CUST_002543,2,2024-03-21,31.69,2024-03-21,31.69
RPY_00000371,TXN_00000124,CUST_002543,3,2024-04-20,31.69,2024-04-22,33.27
RPY_00000372,TXN_00000124,CUST_002543,4,2024-05-20,31.69,2024-05-19,31.69
RPY_00000373,TXN_00000125,CUST_000201,1,2024-03-19,49.51,2024-03-19,49.51
RPY_00000374,TXN_00000125,CUST_000201,2,2024-04-18,49.51,2024-04-17,49.51
RPY_00000375,TXN_00000125,CUST_000201,3,2024-05-18,49.51,2024-06-01,51.99
RPY_00000376,TXN_00000128,CUST_003274,1,2024-05-06,28.8,2024-05-04,28.8
RPY_00000377,TXN_00000128,CUST_003274,2,2024-06-05,28.8,2024-06-03,28.8
RPY_00000378,TXN_00000128,CUST_003274,3,2024-07-05,28.8,2024-07-04,28.8
RPY_00000379,TXN_00000128,CUST_003274,4,2024-08-04,28.8,2024-08-02,28.8
RPY_00000380,TXN_00000130,CUST_004244,1,2024-02-08,144.49,2024-02-06,144.49
RPY_00000381,TXN_00000130,CUST_004244,2,2024-03-09,144.49,2024-03-07,144.49
RPY_00000382,TXN_00000130,CUST_004244,3,2024-04-08,144.49,2024-04-18,151.71
RPY_00000383,TXN_00000131,CUST_000995,1,2024-03-30,17.64,2024-03-30,17.64
RPY_00000384,TXN_00000131,CUST_000995,2,2024-04-29,17.64,2024-04-27,17.64
RPY_00000385,TXN_00000131,CUST_000995,3,2024-05-29,17.64,2024-05-29,17.64
RPY_00000386,TXN_00000131,CUST_000995,4,2024-06-28,17.64,2024-06-26,17.64
RPY_00000387,TXN_00000132,CUST_004352,1,2024-03-08,16.67,2024-03-07,16.67
RPY_00000388,TXN_00000132,CUST_004352,2,2024-04-07,16.67,2024-04-07,16.67
RPY_00000389,TXN_00000132,CUST_004352,3,2024-05-07,16.67,2024-05-06,16.67
RPY_00000390,TXN_00000133,CUST_004136,1,2024-02-16,74.1,2024-02-14,74.1
RPY_00000391,TXN_00000133,CUST_004136,2,2024-03-17,74.1,,
RPY_00000392,TXN_00000133,CUST_004136,3,2024-04-16,74.1,2024-04-14,74.1
RPY_00000393,TXN_00000133,CUST_004136,4,2024-05-16,74.1,2024-05-26,77.8
RPY_00000394,TXN_00000134,CUST_003653,1,2024-02-29,97.27,2024-02-27,97.27
RPY_00000395,TXN_00000134,CUST_003653,2,2024-03-30,97.27,2024-03-29,97.27
RPY_00000396,TXN_00000134,CUST_003653,3,2024-04-29,97.27,2024-04-29,97.27
RPY_00000397,TXN_00000134,CUST_003653,4,2024-05-29,97.27,2024-05-28,97.27
RPY_00000398,TXN_00000135,CUST_003687,1,2024-04-06,42.39,2024-04-04,42.39
RPY_00000399,TXN_00000135,CUST_003687,2,2024-05-06,42.39,2024-05-05,42.39
RPY_00000400,TXN_00000135,CUST_003687,3,2024-06-05,42.39,,
RPY_00000401,TXN_00000135,CUST_003687,4,2024-07-05,42.39,2024-07-04,42.39
RPY_00000402,TXN_00000137,CUST_003604,1,2024-02-14,85.7,2024-02-12,85.7
RPY_00000403,TXN_00000137,CUST_003604,2,2024-03-15,85.7,2024-03-15,85.7
RPY_00000404,TXN_00000137,CUST_003604,3,2024-04-14,85.7,2024-04-14,85.7
RPY_00000405,TXN_00000140,CUST_001252,1,2024-06-04,22.36,2024-06-03,22.36
RPY_00000406,TXN_00000140,CUST_001252,2,2024-07-04,22.36,2024-07-04,22.36
RPY_00000407,TXN_00000140,CUST_001252,3,2024-08-03,22.36,2024-08-03,22.36
RPY_00000408,TXN_00000140,CUST_001252,4,2024-09-02,22.36,2024-08-31,22.36
RPY_00000409,TXN_00000141,CUST_003340,1,2024-04-28,25.82,2024-04-27,25.82
RPY_00000410,TXN_00000141,CUST_003340,2,2024-05-28,25.82,2024-05-26,25.82
RPY_00000411,TXN_00000141,CUST_003340,3,2024-06-27,25.82,2024-06-26,25.82
RPY_00000412,TXN_00000141,CUST_003340,4,2024-07-27,25.82,2024-07-25,25.82
RPY_00000413,TXN_00000142,CUST_000511,1,2024-01-10,131.93,2024-01-08,131.93
RPY_00000414,TXN_00000142,CUST_000511,2,2024-02-09,131.93,2024-02-08,131.93
RPY_00000415,TXN_00000142,CUST_000511,3,2024-03-10,131.93,,
RPY_00000416,TXN_00000142,CUST_000511,4,2024-04-09,131.93,,
RPY_00000417,TXN_00000144,CUST_003117,1,2024-02-17,68.47,2024-02-16,68.47
RPY_00000418,TXN_00000144,CUST_003117,2,2024-03-18,68.47,2024-03-17,68.47
RPY_00000419,TXN_00000144,CUST_003117,3,2024-04-17,68.47,2024-04-16,68.47
RPY_00000420,TXN_00000144,CUST_003117,4,2024-05-17,68.47,2024-05-15,68.47
RPY_00000421,TXN_00000146,CUST_004410,1,2024-02-29,60.73,2024-02-29,60.73
RPY_00000422,TXN_00000146,CUST_004410,2,2024-03-30,60.73,2024-03-29,60.73
RPY_00000423,TXN_00000146,CUST_004410,3,2024-04-29,60.73,2024-04-29,60.73
RPY_00000424,TXN_00000147,CUST_001807,1,2024-02-25,98.16,2024-02-24,98.16
RPY_00000425,TXN_00000147,CUST_001807,2,2024-03-26,98.16,2024-03-25,98.16
RPY_00000426,TXN_00000147,CUST_001807,3,2024-04-25,98.16,2024-04-23,98.16
RPY_00000427,TXN_00000147,CUST_001807,4,2024-05-25,98.16,2024-05-25,98.16
RPY_00000428,TXN_00000148,CUST_003979,1,2024-05-06,18.3,2024-05-06,18.3
RPY_00000429,TXN_00000148,CUST_003979,2,2024-06-05,18.3,,
RPY_00000430,TXN_00000148,CUST_003979,3,2024-07-05,18.3,2024-07-10,19.21
RPY_00000431,TXN_00000148,CUST_003979,4,2024-08-04,18.3,2024-08-02,18.3
RPY_00000432,TXN_00000149,CUST_001353,1,2024-03-16,71.12,2024-03-15,71.12
RPY_00000433,TXN_00000149,CUST_001353,2,2024-04-15,71.12,2024-04-20,74.68
RPY_00000434,TXN_00000149,CUST_001353,3,2024-05-15,71.12,2024-05-13,71.12
RPY_00000435,TXN_00000149,CUST_001353,4,2024-06-14,71.12,2024-06-28,74.68
RPY_00000436,TXN_00000150,CUST_004376,1,2024-03-10,79.54,2024-03-10,79.54
RPY_00000437,TXN_00000150,CUST_004376,2,2024-04-09,79.54,2024-04-09,79.54
RPY_00000438,TXN_00000150,CUST_004376,3,2024-05-09,79.54,2024-05-09,79.54
RPY_00000439,TXN_00000150,CUST_004376,4,2024-06-08,79.54,2024-06-07,79.54
RPY_00000440,TXN_00000151,CUST_004624,1,2024-04-16,16.67,2024-04-15,16.67
RPY_00000441,TXN_00000151,CUST_004624,2,2024-05-16,16.67,2024-05-16,16.67
RPY_00000442,TXN_00000151,CUST_004624,3,2024-06-15,16.67,2024-06-14,16.67
RPY_00000443,TXN_00000152,CUST_001112,1,2024-01-13,14.01,2024-01-12,14.01
RPY_00000444,TXN_00000152,CUST_001112,2,2024-02-12,14.01,2024-02-12,14.01
RPY_00000445,TXN_00000152,CUST_001112,3,2024-03-13,14.01,2024-03-12,14.01
RPY_00000446,TXN_00000152,CUST_001112,4,2024-04-12,14.01,2024-04-10,14.01
RPY_00000447,TXN_00000153,CUST_002132,1,2024-05-17,12.5,,
RPY_00000448,TXN_00000153,CUST_002132,2,2024-06-16,12.5,2024-06-14,12.5
RPY_00000449,TXN_00000153,CUST_002132,3,2024-07-16,12.5,2024-07-14,12.5
RPY_00000450,TXN_00000153,CUST_002132,4,2024-08-15,12.5,2024-08-13,12.5
RPY_00000451,TXN_00000154,CUST_002678,1,2024-02-26,167.07,,
RPY_00000452,TXN_00000154,CUST_002678,2,2024-03-27,167.07,2024-03-27,167.07
RPY_00000453,TXN_00000154,CUST_002678,3,2024-04-26,167.07,2024-04-26,167.07
RPY_00000454,TXN_00000154,CUST_002678,4,2024-05-26,167.07,2024-05-26,167.07
RPY_00000455,TXN_00000155,CUST_002280,1,2024-05-28,62.39,2024-05-26,62.39
RPY_00000456,TXN_00000155,CUST_002280,2,2024-06-27,62.39,2024-06-25,62.39
RPY_00000457,TXN_00000155,CUST_002280,3,2024-07-27,62.39,2024-07-27,62.39
RPY_00000458,TXN_00000155,CUST_002280,4,2024-08-26,62.39,2024-08-25,62.39
RPY_00000459,TXN_00000156,CUST_000671,1,2024-03-14,167.65,2024-03-12,167.65
RPY_00000460,TXN_00000156,CUST_000671,2,2024-04-13,167.65,2024-04-12,167.65
RPY_00000461,TXN_00000156,CUST_000671,3,2024-05-13,167.65,2024-05-11,167.65
RPY_00000462,TXN_00000157,CUST_000427,1,2024-03-31,27.46,2024-04-15,28.83
RPY_00000463,TXN_00000157,CUST_000427,2,2024-04-30,27.46,2024-05-13,28.83
RPY_00000464,TXN_00000157,CUST_000427,3,2024-05-30,27.46,,
RPY_00000465,TXN_00000157,CUST_000427,4,2024-06-29,27.46,2024-06-29,27.46
RPY_00000466,TXN_00000158,CUST_000330,1,2024-05-16,245.67,2024-05-16,245.67
RPY_00000467,TXN_00000158,CUST_000330,2,2024-06-15,245.67,2024-06-14,245.67
RPY_00000468,TXN_00000158,CUST_000330,3,2024-07-15,245.67,2024-07-14,245.67
RPY_00000469,TXN_00000159,CUST_000167,1,2024-05-04,13.36,2024-05-02,13.36
RPY_00000470,TXN_00000159,CUST_000167,2,2024-06-03,13.36,2024-06-03,13.36
RPY_00000471,TXN_00000159,CUST_000167,3,2024-07-03,13.36,2024-07-01,13.36
RPY_00000472,TXN_00000159,CUST_000167,4,2024-08-02,13.36,2024-08-01,13.36
RPY_00000473,TXN_00000160,CUST_003880,1,2024-05-10,58.98,2024-05-10,58.98
RPY_00000474,TXN_00000160,CUST_003880,2,2024-06-09,58.98,2024-06-08,58.98
RPY_00000475,TXN_00000160,CUST_003880,3,2024-07-09,58.98,2024-07-08,58.98
RPY_00000476,TXN_00000160,CUST_003880,4,2024-08-08,58.98,2024-08-07,58.98
RPY_00000477,TXN_00000161,CUST_003810,1,2024-03-19,67.65,2024-03-19,67.65
RPY_00000478,TXN_00000161,CUST_003810,2,2024-04-18,67.65,2024-04-16,67.65
RPY_00000479,TXN_00000161,CUST_003810,3,2024-05-18,67.65,2024-05-17,67.65
RPY_00000480,TXN_00000161,CUST_003810,4,2024-06-17,67.65,2024-06-15,67.65
RPY_00000481,TXN_00000164,CUST_002556,1,2024-03-31,49.21,2024-04-01,51.67
RPY_00000482,TXN_00000164,CUST_002556,2,2024-04-30,49.21,2024-04-28,49.21
RPY_00000483,TXN_00000164,CUST_002556,3,2024-05-30,49.21,2024-05-28,49.21
RPY_00000484,TXN_00000164,CUST_002556,4,2024-06-29,49.21,2024-06-27,49.21
RPY_00000485,TXN_00000165,CUST_003250,1,2024-03-29,26.55,2024-03-28,26.55
RPY_00000486,TXN_00000165,CUST_003250,2,2024-04-28,26.55,2024-04-27,26.55
RPY_00000487,TXN_00000165,CUST_003250,3,2024-05-28,26.55,2024-05-26,26.55
RPY_00000488,TXN_00000166,CUST_001990,1,2024-03-08,30.85,2024-03-23,32.39
RPY_00000489,TXN_00000166,CUST_001990,2,2024-04-07,30.85,2024-04-06,30.85
RPY_00000490,TXN_00000166,CUST_001990,3,2024-05-07,30.85,2024-05-07,30.85
RPY_00000491,TXN_00000166,CUST_001990,4,2024-06-06,30.85,2024-06-06,30.85
RPY_00000492,TXN_00000167,CUST_004919,1,2024-04-03,12.5,2024-04-03,12.5
RPY_00000493,TXN_00000167,CUST_004919,2,2024-05-03,12.5,,
RPY_00000494,TXN_00000167,CUST_004919,3,2024-06-02,12.5,2024-06-02,12.5
RPY_00000495,TXN_00000167,CUST_004919,4,2024-07-02,12.5,2024-07-02,12.5
RPY_00000496,TXN_00000168,CUST_000337,1,2024-02-26,12.5,2024-02-24,12.5
RPY_00000497,TXN_00000168,CUST_000337,2,2024-03-27,12.5,2024-03-25,12.5
RPY_00000498,TXN_00000168,CUST_000337,3,2024-04-26,12.5,2024-04-25,12.5
RPY_00000499,TXN_00000168,CUST_000337,4,2024-05-26,12.5,2024-05-26,12.5
RPY_00000500,TXN_00000170,CUST_003442,1,2024-05-24,25.08,2024-05-22,25.08
RPY_00000501,TXN_00000170,CUST_003442,2,2024-06-23,25.08,2024-06-21,25.08
RPY_00000502,TXN_00000170,CUST_003442,3,2024-07-23,25.08,2024-07-21,25.08
RPY_00000503,TXN_00000172,CUST_001254,1,2024-05-26,47.58,2024-05-25,47.58
RPY_00000504,TXN_00000172,CUST_001254,2,2024-06-25,47.58,2024-06-23,47.58
RPY_00000505,TXN_00000172,CUST_001254,3,2024-07-25,47.58,2024-07-28,49.96
RPY_00000506,TXN_00000172,CUST_001254,4,2024-08-24,47.58,2024-08-22,47.58
RPY_00000507,TXN_00000173,CUST_002213,1,2024-03-15,110.78,2024-03-14,110.78
RPY_00000508,TXN_00000173,CUST_002213,2,2024-04-14,110.78,2024-04-14,110.78
RPY_00000509,TXN_00000173,CUST_002213,3,2024-05-14,110.78,2024-05-14,110.78
RPY_00000510,TXN_00000173,CUST_002213,4,2024-06-13,110.78,2024-06-12,110.78
RPY_00000511,TXN_00000174,CUST_003961,1,2024-02-03,41.44,2024-02-03,41.44
RPY_00000512,TXN_00000174,CUST_003961,2,2024-03-04,41.44,2024-03-02,41.44
RPY_00000513,TXN_00000174,CUST_003961,3,2024-04-03,41.44,2024-04-03,41.44
RPY_00000514,TXN_00000175,CUST_002199,1,2024-03-01,14.26,2024-02-28,14.26
RPY_00000515,TXN_00000175,CUST_002199,2,2024-03-31,14.26,2024-03-29,14.26
RPY_00000516,TXN_00000175,CUST_002199,3,2024-04-30,14.26,2024-04-30,14.26
RPY_00000517,TXN_00000175,CUST_002199,4,2024-05-30,14.26,2024-05-28,14.26
RPY_00000518,TXN_00000176,CUST_002285,1,2024-04-20,101.5,,
RPY_00000519,TXN_00000176,CUST_002285,2,2024-05-20,101.5,2024-05-20,101.5
RPY_00000520,TXN_00000176,CUST_002285,3,2024-06-19,101.5,2024-06-19,101.5
RPY_00000521,TXN_00000176,CUST_002285,4,2024-07-19,101.5,2024-07-17,101.5
RPY_00000522,TXN_00000178,CUST_000236,1,2024-04-01,14.38,2024-03-31,14.38
RPY_00000523,TXN_00000178,CUST_000236,2,2024-05-01,14.38,2024-04-29,14.38
RPY_00000524,TXN_00000178,CUST_000236,3,2024-05-31,14.38,2024-05-29,14.38
RPY_00000525,TXN_00000178,CUST_000236,4,2024-06-30,14.38,2024-06-29,14.38
RPY_00000526,TXN_00000179,CUST_003995,1,2024-05-13,16.16,2024-05-12,16.16
RPY_00000527,TXN_00000179,CUST_003995,2,2024-06-12,16.16,2024-06-11,16.16
RPY_00000528,TXN_00000179,CUST_003995,3,2024-07-12,16.16,2024-07-11,16.16
RPY_00000529,TXN_00000179,CUST_003995,4,2024-08-11,16.16,2024-08-09,16.16
RPY_00000530,TXN_00000181,CUST_004554,1,2024-04-15,21.23,2024-04-13,21.23
RPY_00000531,TXN_00000181,CUST_004554,2,2024-05-15,21.23,,
RPY_00000532,TXN_00000181,CUST_004554,3,2024-06-14,21.23,2024-06-13,21.23
RPY_00000533,TXN_00000181,CUST_004554,4,2024-07-14,21.23,2024-07-13,21.23
RPY_00000534,TXN_00000182,CUST_001978,1,2024-04-11,15.23,,
RPY_00000535,TXN_00000182,CUST_001978,2,2024-05-11,15.23,2024-05-11,15.23
RPY_00000536,TXN_00000182,CUST_001978,3,2024-06-10,15.23,2024-06-09,15.23
RPY_00000537,TXN_00000182,CUST_001978,4,2024-07-10,15.23,2024-07-09,15.23
RPY_00000538,TXN_00000183,CUST_001969,1,2024-04-05,23.52,2024-04-05,23.52
RPY_00000539,TXN_00000183,CUST_001969,2,2024-05-05,23.52,2024-05-05,23.52
RPY_00000540,TXN_00000183,CUST_001969,3,2024-06-04,23.52,2024-06-04,23.52
RPY_00000541,TXN_00000183,CUST_001969,4,2024-07-04,23.52,2024-07-03,23.52
RPY_00000542,TXN_00000184,CUST_003672,1,2024-04-21,12.5,2024-04-20,12.5
RPY_00000543,TXN_00000184,CUST_003672,2,2024-05-21,12.5,2024-05-19,12.5
RPY_00000544,TXN_00000184,CUST_003672,3,2024-06-20,12.5,2024-06-24,13.12
RPY_00000545,TXN_00000184,CUST_003672,4,2024-07-20,12.5,2024-07-19,12.5
RPY_00000546,TXN_00000185,CUST_001816,1,2024-02-12,14.89,2024-02-12,14.89
RPY_00000547,TXN_00000185,CUST_001816,2,2024-03-13,14.89,2024-03-12,14.89
RPY_00000548,TXN_00000185,CUST_001816,3,2024-04-12,14.89,2024-04-26,15.63
RPY_00000549,TXN_00000185,CUST_001816,4,2024-05-12,14.89,2024-05-11,14.89
RPY_00000550,TXN_00000186,CUST_004765,1,2024-02-02,59.89,2024-02-02,59.89
RPY_00000551,TXN_00000186,CUST_004765,2,2024-03-03,59.89,2024-03-03,59.89
RPY_00000552,TXN_00000186,CUST_004765,3,2024-04-02,59.89,2024-04-11,62.88
RPY_00000553,TXN_00000188,CUST_002883,1,2024-05-27,35.87,2024-05-27,35.87
RPY_00000554,TXN_00000188,CUST_002883,2,2024-06-26,35.87,2024-06-26,35.87
RPY_00000555,TXN_00000188,CUST_002883,3,2024-07-26,35.87,2024-07-26,35.87
RPY_00000556,TXN_00000188,CUST_002883,4,2024-08-25,35.87,2024-08-25,35.87
RPY_00000557,TXN_00000189,CUST_002060,1,2024-01-13,24.12,2024-01-17,25.33
RPY_00000558,TXN_00000189,CUST_002060,2,2024-02-12,24.12,2024-02-11,24.12
RPY_00000559,TXN_00000189,CUST_002060,3,2024-03-13,24.12,2024-03-13,24.12
RPY_00000560,TXN_00000189,CUST_002060,4,2024-04-12,24.12,2024-04-10,24.12
RPY_00000561,TXN_00000190,CUST_002585,1,2024-02-17,74.7,,
RPY_00000562,TXN_00000190,CUST_002585,2,2024-03-18,74.7,,
RPY_00000563,TXN_00000190,CUST_002585,3,2024-04-17,74.7,2024-04-17,74.7
RPY_00000564,TXN_00000190,CUST_002585,4,2024-05-17,74.7,2024-05-15,74.7
RPY_00000565,TXN_00000191,CUST_001570,1,2024-03-15,71.83,2024-03-13,71.83
RPY_00000566,TXN_00000191,CUST_001570,2,2024-04-14,71.83,2024-04-13,71.83
RPY_00000567,TXN_00000191,CUST_001570,3,2024-05-14,71.83,2024-05-12,71.83
RPY_00000568,TXN_00000191,CUST_001570,4,2024-06-13,71.83,2024-06-11,71.83
RPY_00000569,TXN_00000192,CUST_004830,1,2024-02-27,51.46,2024-02-26,51.46
RPY_00000570,TXN_00000192,CUST_004830,2,2024-03-28,51.46,2024-03-27,51.46
RPY_00000571,TXN_00000192,CUST_004830,3,2024-04-27,51.46,2024-04-25,51.46
RPY_00000572,TXN_00000195,CUST_001037,1,2024-03-17,69.92,2024-03-15,69.92
RPY_00000573,TXN_00000195,CUST_001037,2,2024-04-16,69.92,2024-04-16,69.92
RPY_00000574,TXN_00000195,CUST_001037,3,2024-05-16,69.92,2024-05-14,69.92
RPY_00000575,TXN_00000196,CUST_002394,1,2024-04-20,24.55,2024-04-18,24.55
RPY_00000576,TXN_00000196,CUST_002394,2,2024-05-20,24.55,,
RPY_00000577,TXN_00000196,CUST_002394,3,2024-06-19,24.55,2024-06-17,24.55
RPY_00000578,TXN_00000196,CUST_002394,4,2024-07-19,24.55,2024-07-18,24.55
RPY_00000579,TXN_00000197,CUST_000841,1,2024-02-09,116.95,2024-02-07,116.95
RPY_00000580,TXN_00000197,CUST_000841,2,2024-03-10,116.95,2024-03-11,122.8
RPY_00000581,TXN_00000197,CUST_000841,3,2024-04-09,116.95,2024-04-08,116.95
RPY_00000582,TXN_00000199,CUST_000421,1,2024-03-26,31.17,2024-03-26,31.17
RPY_00000583,TXN_00000199,CUST_000421,2,2024-04-25,31.17,2024-04-24,31.17
RPY_00000584,TXN_00000199,CUST_000421,3,2024-05-25,31.17,2024-05-28,32.73
RPY_00000585,TXN_00000199,CUST_000421,4,2024-06-24,31.17,2024-06-24,31.17
RPY_00000586,TXN_00000203,CUST_003410,1,2024-03-16,177.11,2024-03-14,177.11
RPY_00000587,TXN_00000203,CUST_003410,2,2024-04-15,177.11,2024-04-13,177.11
RPY_00000588,TXN_00000203,CUST_003410,3,2024-05-15,177.11,2024-05-23,185.97
RPY_00000589,TXN_00000204,CUST_001849,1,2024-03-08,71.4,2024-03-06,71.4
RPY_00000590,TXN_00000204,CUST_001849,2,2024-04-07,71.4,2024-04-05,71.4
RPY_00000591,TXN_00000204,CUST_001849,3,2024-05-07,71.4,2024-05-07,71.4
RPY_00000592,TXN_00000204,CUST_001849,4,2024-06-06,71.4,2024-06-06,71.4
RPY_00000593,TXN_00000205,CUST_003627,1,2024-05-05,15.28,2024-05-20,16.04
RPY_00000594,TXN_00000205,CUST_003627,2,2024-06-04,15.28,2024-06-04,15.28
RPY_00000595,TXN_00000205,CUST_003627,3,2024-07-04,15.28,2024-07-04,15.28
RPY_00000596,TXN_00000205,CUST_003627,4,2024-08-03,15.28,2024-08-01,15.28
RPY_00000597,TXN_00000206,CUST_002502,1,2024-02-09,80.73,2024-02-09,80.73
RPY_00000598,TXN_00000206,CUST_002502,2,2024-03-10,80.73,2024-03-14,84.77
